0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	5	8	4	7	6	10	11	16	11	12	9	4	5	12	11	6	8	17	15	16	6	0	0	0	0	0	0	0	0
0	5	0	9	7	11	6	6	11	9	10	3	3	7	6	4	5	4	6	5	7	9	0	0	0	0	0	0	0	0	0
0	8	9	0	10	15	4	6	16	8	8	9	9	10	7	10	3	4	11	11	11	10	3	0	0	0	0	0	0	0	0
0	4	7	10	0	16	4	6	14	5	11	5	9	9	17	14	11	2	10	8	14	11	7	0	0	0	0	0	0	0	0
0	7	11	15	16	0	9	10	21	11	19	7	6	10	17	9	13	6	14	11	19	18	3	0	0	0	0	0	0	0	0
0	6	6	4	4	9	0	6	6	8	10	3	2	4	10	5	13	6	9	8	13	8	6	0	0	0	0	0	0	0	0
0	10	6	6	6	10	6	0	10	13	15	4	3	6	7	9	7	5	10	14	16	16	5	0	0	0	0	0	0	0	0
0	11	11	16	14	21	6	10	0	10	17	7	10	13	12	11	6	6	13	13	19	19	6	0	0	0	0	0	0	0	0
0	16	9	8	5	11	8	13	10	0	19	4	3	5	6	7	10	7	15	14	15	14	3	0	0	0	0	0	0	0	0
0	11	10	8	11	19	10	15	17	19	0	5	4	8	10	10	10	7	13	14	22	26	3	0	0	0	0	0	0	0	0
0	12	3	9	5	7	3	4	7	4	5	0	8	4	4	13	3	3	4	13	8	10	3	0	0	0	0	0	0	0	0
0	9	3	9	9	6	2	3	10	3	4	8	0	6	7	10	4	2	9	6	13	10	3	0	0	0	0	0	0	0	0
0	4	7	10	9	10	4	6	13	5	8	4	6	0	8	9	6	4	9	6	8	7	2	0	0	0	0	0	0	0	0
0	5	6	7	17	17	10	7	12	6	10	4	7	8	0	11	12	4	12	12	15	13	4	0	0	0	0	0	0	0	0
0	12	4	10	14	9	5	9	11	7	10	13	10	9	11	0	16	5	5	19	14	13	11	0	0	0	0	0	0	0	0
0	11	5	3	11	13	13	7	6	10	10	3	4	6	12	16	0	3	8	15	20	11	9	0	0	0	0	0	0	0	0
0	6	4	4	2	6	6	5	6	7	7	3	2	4	4	5	3	0	6	7	7	5	0	0	0	0	0	0	0	0	0
0	8	6	11	10	14	9	10	13	15	13	4	9	9	12	5	8	6	0	11	15	11	4	0	0	0	0	0	0	0	0
0	17	5	11	8	11	8	14	13	14	14	13	6	6	12	19	15	7	11	0	26	25	11	0	0	0	0	0	0	0	0
0	15	7	11	14	19	13	16	19	15	22	8	13	8	15	14	20	7	15	26	0	28	8	0	0	0	0	0	0	0	0
0	16	9	10	11	18	8	16	19	14	26	10	10	7	13	13	11	5	11	25	28	0	5	0	0	0	0	0	0	0	0
0	6	0	3	7	3	6	5	6	3	3	3	3	2	4	11	9	0	4	11	8	5	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
